date,period,price,volume
2022-08-12,2,334.065,845.85
2022-08-12,3,303.83000000000004,821.8
2022-08-12,4,312.155,751.75
2022-08-12,5,290.565,985.6
2022-08-12,6,323.81,787.95
2022-08-12,7,381.775,1248.45
2022-08-12,8,360.5,1622.1000000000001
2022-08-12,9,343.5,1845.6
2022-08-12,10,310.5,1472.65
2022-08-12,11,323.24,2179.7
2022-08-12,12,298.92,1610.0
2022-08-12,13,275.445,1407.1
2022-08-12,14,250.885,1462.05
2022-08-12,15,257.76,1581.75
2022-08-12,16,326.395,2166.2
2022-08-12,17,352.19,2475.75
2022-08-12,18,389.54999999999995,2378.6000000000004
2022-08-12,19,411.78999999999996,2671.75
2022-08-12,20,434.11,2109.95
2022-08-12,21,411.65999999999997,1920.5
2022-08-12,22,360.005,1556.3
2022-08-12,23,334.525,1887.25
2022-08-12,24,352.69500000000005,1223.8
2022-08-13,1,317.3,1047.3
2022-08-13,2,295.325,1039.7
2022-08-13,3,280.72,1131.85
2022-08-13,4,275.365,952.35
2022-08-13,5,287.88,937.5500000000001
2022-08-13,6,290.96500000000003,824.8499999999999
2022-08-13,7,304.09000000000003,1055.55
2022-08-13,8,279.305,1182.5
2022-08-13,9,273.53,971.3
2022-08-13,10,254.26,1258.0
2022-08-13,11,269.43,1684.3
2022-08-13,12,273.61,2862.9
2022-08-13,13,267.53999999999996,3011.05
2022-08-13,14,258.53,2794.5
2022-08-13,15,272.415,2251.45
2022-08-13,16,299.71500000000003,1282.6
2022-08-13,17,357.85,1846.05
2022-08-13,18,388.99,1736.65
2022-08-13,19,404.105,1826.9499999999998
2022-08-13,20,413.08,1971.9
2022-08-13,21,402.605,1997.5
2022-08-13,22,362.735,2218.1499999999996
2022-08-13,23,357.25,2060.75
2022-08-13,24,314.91999999999996,1580.45
2022-08-14,1,308.87,1613.35
2022-08-14,2,318.135,1899.55
2022-08-14,3,319.085,1917.4
2022-08-14,4,298.13,1215.6
2022-08-14,5,289.92,1212.35
2022-08-14,6,299.19,1158.0
2022-08-14,7,304.585,1368.4
2022-08-14,8,299.94,1265.9499999999998
2022-08-14,9,320.33,1317.6
2022-08-14,10,280.815,1260.55
2022-08-14,11,296.14,1428.85
2022-08-14,12,312.49,1720.2
2022-08-14,13,299.4,1617.8
2022-08-14,14,295.2,1822.35
2022-08-14,15,286.695,1816.4499999999998
2022-08-14,16,276.005,2471.9
2022-08-14,17,337.875,2737.3
2022-08-14,18,410.64,2513.55
2022-08-14,19,437.415,2280.05
2022-08-14,20,471.45500000000004,2034.75
2022-08-14,21,448.2,2146.4
2022-08-14,22,441.21000000000004,1909.9499999999998
2022-08-14,23,428.18,1732.2
2022-08-14,24,325.85,813.95
2022-08-15,1,319.84000000000003,1150.4
2022-08-15,2,322.90999999999997,1273.15
2022-08-15,3,323.24,1322.45
2022-08-15,4,280.28999999999996,985.15
2022-08-15,5,286.245,1204.35
2022-08-15,6,280.145,1281.25
2022-08-15,7,321.225,1611.6
2022-08-15,8,342.41999999999996,2118.65
2022-08-15,9,379.02,2678.25
2022-08-15,10,370.115,2292.6
2022-08-15,11,367.725,2715.7
2022-08-15,12,352.565,2059.2
2022-08-15,13,360.63,2344.25
2022-08-15,14,372.88,2696.55
2022-08-15,15,357.695,2253.55
2022-08-15,16,317.33500000000004,1495.8
2022-08-15,17,367.98,2110.55
2022-08-15,18,405.485,2562.5
2022-08-15,19,402.655,2741.0
2022-08-15,20,439.64,1934.6
2022-08-15,21,410.75,2427.55
2022-08-15,22,432.29499999999996,2452.1499999999996
2022-08-15,23,415.235,2575.5
2022-08-15,24,349.24,1421.5500000000002
2022-08-16,1,326.98,1338.1
2022-08-16,2,316.645,1299.7
2022-08-16,3,334.68499999999995,1051.0
2022-08-16,4,313.19,1222.75
2022-08-16,5,290.28,1145.55
2022-08-16,6,268.745,1187.25
2022-08-16,7,327.22,1449.05
2022-08-16,8,387.7,2707.1
2022-08-16,9,383.54499999999996,2592.8999999999996
2022-08-16,10,403.685,2807.7
2022-08-16,11,404.41499999999996,2303.8
2022-08-16,12,435.62,2168.6
2022-08-16,13,432.33000000000004,2431.55
2022-08-16,14,430.76,2546.2
2022-08-16,15,434.61,3065.4
2022-08-16,16,455.55,3207.55
2022-08-16,17,496.54,2952.1499999999996
2022-08-16,18,493.895,3769.9
2022-08-16,19,499.275,3391.25
2022-08-16,20,528.83,2994.7
2022-08-16,21,504.67499999999995,2647.6
2022-08-16,22,435.325,2608.35
2022-08-16,23,411.475,2532.3
2022-08-16,24,311.80499999999995,1525.15
2022-08-17,1,291.04,1573.1
2022-08-17,2,262.045,1162.3
2022-08-17,3,256.33500000000004,1506.35
2022-08-17,4,262.47,1577.35
2022-08-17,5,260.885,1661.6
2022-08-17,6,268.985,1399.95
2022-08-17,7,250.51999999999998,1446.05
2022-08-17,8,324.41499999999996,2207.6
2022-08-17,9,377.30499999999995,2914.45
2022-08-17,10,394.69,3081.9
2022-08-17,11,424.21000000000004,3390.5
2022-08-17,12,436.5,3181.65
2022-08-17,13,438.865,2903.9
2022-08-17,14,457.36,3196.4
2022-08-17,15,481.41999999999996,3070.3500000000004
2022-08-17,16,502.195,3470.6000000000004
2022-08-17,17,501.465,3441.8500000000004
2022-08-17,18,519.355,3169.7
2022-08-17,19,559.5550000000001,3277.95
2022-08-17,20,511.345,2675.5
2022-08-17,21,494.14,2752.75
2022-08-17,22,471.91999999999996,2794.8500000000004
2022-08-17,23,442.90999999999997,2569.75
2022-08-17,24,404.51,1373.65
2022-08-18,1,365.77,1492.6
2022-08-18,2,353.05499999999995,1953.85
2022-08-18,3,347.90999999999997,1810.25
2022-08-18,4,355.3,1695.75
2022-08-18,5,352.01,1336.25
2022-08-18,6,332.24,1991.8000000000002
2022-08-18,7,355.755,1966.6
2022-08-18,8,439.42499999999995,2475.75
2022-08-18,9,426.82500000000005,2511.5
2022-08-18,10,401.125,2906.7
2022-08-18,11,406.755,2759.1
2022-08-18,12,352.245,2828.15
2022-08-18,13,329.89,2936.8999999999996
2022-08-18,14,309.15,3290.85
2022-08-18,15,331.64,3510.05
2022-08-18,16,335.05,2654.9
2022-08-18,17,334.53999999999996,2894.5
2022-08-18,18,343.18,4270.2
2022-08-18,19,336.15,3861.65
2022-08-18,20,326.515,4346.950000000001
2022-08-18,21,323.42999999999995,4694.2
2022-08-18,22,316.47,5377.75
2022-08-18,23,293.5,3727.8
2022-08-18,24,301.54,1680.65
2022-08-19,1,326.905,1547.3
2022-08-19,2,302.635,1978.7
2022-08-19,3,300.49,2548.6499999999996
2022-08-19,4,265.555,1296.8000000000002
2022-08-19,5,278.03999999999996,1199.45
2022-08-19,6,321.48,1525.65
2022-08-19,7,394.04499999999996,1849.1
2022-08-19,8,474.635,2030.95
2022-08-19,9,476.03499999999997,2614.1
2022-08-19,10,448.175,2981.0
2022-08-19,11,403.05499999999995,3425.6000000000004
2022-08-19,12,313.88,3148.35
2022-08-19,13,306.575,2964.9
2022-08-19,14,289.27,3084.75
2022-08-19,15,289.645,3309.25
2022-08-19,16,286.29499999999996,2749.8
2022-08-19,17,293.28,2468.5
2022-08-19,18,334.055,2781.2
2022-08-19,19,350.18,3039.05
2022-08-19,20,373.70000000000005,2655.2
2022-08-19,21,385.71000000000004,2438.8500000000004
2022-08-19,22,387.885,1800.3
2022-08-19,23,404.705,1550.8
2022-08-19,24,376.84000000000003,1410.95
2022-08-20,1,326.51,1166.65
2022-08-20,2,339.095,856.6500000000001
2022-08-20,3,318.095,1035.4
2022-08-20,4,335.67,900.5
2022-08-20,5,340.385,1271.0500000000002
2022-08-20,6,298.975,938.95
2022-08-20,7,269.48,1267.1
2022-08-20,8,236.985,1063.35
2022-08-20,9,246.915,1197.45
2022-08-20,10,260.695,1441.9
2022-08-20,11,287.48,2222.8999999999996
2022-08-20,12,271.395,2706.55
2022-08-20,13,286.78999999999996,2627.7
2022-08-20,14,261.05,2214.1
2022-08-20,15,243.45499999999998,1940.85
2022-08-20,16,220.26,1694.4
2022-08-20,17,198.85000000000002,2335.8
2022-08-20,18,274.365,2533.55
2022-08-20,19,306.015,2664.8
2022-08-20,20,325.89,2341.0
2022-08-20,21,329.21500000000003,1954.4
2022-08-20,22,312.305,1733.9
2022-08-20,23,274.07,1648.4499999999998
2022-08-20,24,311.46500000000003,1458.55
2022-08-21,1,344.93499999999995,1336.05
2022-08-21,2,345.08000000000004,1350.25
2022-08-21,3,342.825,1850.75
2022-08-21,4,324.495,1269.9499999999998
2022-08-21,5,281.185,1478.6999999999998
2022-08-21,6,300.305,1638.35
2022-08-21,7,317.84000000000003,1938.85
2022-08-21,8,336.83500000000004,1914.15
2022-08-21,9,327.6,1754.85
2022-08-21,10,307.555,2056.55
2022-08-21,11,318.09000000000003,2300.55
2022-08-21,12,334.505,2240.8500000000004
2022-08-21,13,324.49,2513.95
2022-08-21,14,321.315,2302.05
2022-08-21,15,315.03999999999996,2634.45
2022-08-21,16,328.265,2236.75
2022-08-21,17,351.78999999999996,2092.05
2022-08-21,18,464.03499999999997,2031.1
2022-08-21,19,457.955,1763.0500000000002
2022-08-21,20,517.985,1978.9
2022-08-21,21,524.4649999999999,2102.65
2022-08-21,22,523.78,2568.8
2022-08-21,23,515.175,2275.15
2022-08-21,24,419.92,1378.8000000000002
2022-08-22,1,395.96500000000003,1493.5
2022-08-22,2,384.805,1173.85
2022-08-22,3,356.98,1275.9
2022-08-22,4,352.255,1252.75
2022-08-22,5,390.675,1460.35
2022-08-22,6,412.145,1457.0500000000002
2022-08-22,7,431.38,2054.3
2022-08-22,8,428.505,2762.7
2022-08-22,9,416.63,2742.15
2022-08-22,10,391.31,2892.7
2022-08-22,11,356.82,3265.8
2022-08-22,12,347.645,3218.95
2022-08-22,13,366.895,3534.95
2022-08-22,14,363.75,3462.8500000000004
2022-08-22,15,362.4,3868.55
2022-08-22,16,402.495,2884.2
2022-08-22,17,443.315,3468.3500000000004
2022-08-22,18,445.95000000000005,2889.15
2022-08-22,19,489.145,3757.8
2022-08-22,20,439.27,3323.6000000000004
2022-08-22,21,455.665,3440.5
2022-08-22,22,423.28,2727.6
2022-08-22,23,388.45,2649.7
2022-08-22,24,401.0,928.6
2022-08-23,1,335.845,1164.0500000000002
2022-08-23,2,328.385,1175.1
2022-08-23,3,334.185,1270.05
2022-08-23,4,410.08,997.25
2022-08-23,5,434.325,878.7
2022-08-23,6,476.155,1421.85
2022-08-23,7,553.75,1425.95
2022-08-23,8,603.125,2659.85
2022-08-23,9,570.35,2284.0
2022-08-23,10,542.245,2346.35
2022-08-23,11,545.585,2327.7
2022-08-23,12,519.5,2353.55
2022-08-23,13,525.585,2520.85
2022-08-23,14,507.355,2697.05
2022-08-23,15,505.255,2974.25
2022-08-23,16,497.365,2106.95
2022-08-23,17,564.6,1905.0
2022-08-23,18,595.02,1974.95
2022-08-23,19,628.355,2485.2
2022-08-23,20,652.77,1871.1
2022-08-23,21,568.02,1854.8000000000002
2022-08-23,22,571.4649999999999,2053.3
2022-08-23,23,484.465,2263.8
2022-08-23,24,446.5,1844.1
2022-08-24,1,426.355,1515.85
2022-08-24,2,501.43,1445.3000000000002
2022-08-24,3,452.735,1775.25
2022-08-24,4,428.28,1788.5
2022-08-24,5,400.295,1645.75
2022-08-24,6,379.775,1755.0500000000002
2022-08-24,7,379.15,2414.6
2022-08-24,8,444.15999999999997,2588.1499999999996
2022-08-24,9,437.475,2951.1000000000004
2022-08-24,10,417.02,3315.4
2022-08-24,11,431.53,3846.9
2022-08-24,12,380.25,2426.2
2022-08-24,13,431.70500000000004,2446.3
2022-08-24,14,431.255,2048.05
2022-08-24,15,449.62,2259.35
2022-08-24,16,479.24,2117.45
2022-08-24,17,495.41499999999996,1992.35
2022-08-24,18,539.9449999999999,2205.4
2022-08-24,19,607.885,2473.9
2022-08-24,20,628.44,1728.6
2022-08-24,21,605.42,1792.5
2022-08-24,22,630.6949999999999,2096.55
2022-08-24,23,637.49,2137.7
2022-08-24,24,504.585,1979.1
2022-08-25,1,454.54,1598.4
2022-08-25,2,411.96500000000003,1339.95
2022-08-25,3,400.015,1612.5
2022-08-25,4,353.03499999999997,1482.1
2022-08-25,5,371.885,1477.9
2022-08-25,6,479.28,1529.0
2022-08-25,7,538.49,1452.4
2022-08-25,8,569.63,1850.2
2022-08-25,9,621.85,1804.0500000000002
2022-08-25,10,595.365,2594.25
2022-08-25,11,568.46,3181.65
2022-08-25,12,578.105,2872.55
2022-08-25,13,582.075,3139.0
2022-08-25,14,616.3299999999999,2784.7
2022-08-25,15,622.66,2702.6499999999996
2022-08-25,16,509.71,1678.4499999999998
2022-08-25,17,555.1800000000001,2076.25
2022-08-25,18,564.23,2546.3
2022-08-25,19,557.545,2638.25
2022-08-25,20,504.745,2822.7
2022-08-25,21,537.0050000000001,3261.35
2022-08-25,22,489.66999999999996,2963.75
2022-08-25,23,416.185,2825.55
2022-08-25,24,459.84000000000003,1184.3
2022-08-26,1,438.47,991.5500000000001
2022-08-26,2,491.145,1061.25
2022-08-26,3,499.565,1131.9
2022-08-26,4,506.49,1096.55
2022-08-26,5,510.905,1384.15
2022-08-26,6,570.565,1163.0
2022-08-26,7,632.5450000000001,1464.3000000000002
2022-08-26,8,669.365,1610.1
2022-08-26,9,652.8299999999999,1933.1999999999998
2022-08-26,10,646.1700000000001,2740.5
2022-08-26,11,604.01,3251.5
2022-08-26,12,602.675,2600.7
2022-08-26,13,556.505,2838.5
2022-08-26,14,602.585,2302.45
2022-08-26,15,594.8299999999999,2258.95
2022-08-26,16,614.8499999999999,2335.6
2022-08-26,17,662.925,2367.65
2022-08-26,18,653.345,2710.9
2022-08-26,19,637.005,2863.65
2022-08-26,20,632.5799999999999,2197.8
2022-08-26,21,640.075,2083.75
2022-08-26,22,634.53,1710.4
2022-08-26,23,586.51,1553.75
2022-08-26,24,606.56,989.4000000000001
2022-08-27,1,574.865,1384.9499999999998
2022-08-27,2,544.52,1078.15
2022-08-27,3,530.365,814.85
2022-08-27,4,468.775,778.0999999999999
2022-08-27,5,470.495,580.8
2022-08-27,6,479.44,608.85
2022-08-27,7,531.4449999999999,1028.75
2022-08-27,8,610.61,1712.95
2022-08-27,9,578.365,2101.85
2022-08-27,10,560.565,2319.7
2022-08-27,11,517.665,2031.75
2022-08-27,12,434.435,1920.65
2022-08-27,13,443.43,2062.8
2022-08-27,14,424.21500000000003,1772.15
2022-08-27,15,408.775,1726.25
2022-08-27,16,427.605,2086.2
2022-08-27,17,481.845,2083.35
2022-08-27,18,592.88,2074.55
2022-08-27,19,591.9200000000001,1964.65
2022-08-27,20,535.99,1619.8000000000002
2022-08-27,21,474.725,1443.2
2022-08-27,22,503.39,1659.65
2022-08-27,23,430.1,1435.1999999999998
2022-08-27,24,449.63,980.1
2022-08-28,1,364.405,1017.8499999999999
2022-08-28,2,404.90999999999997,1164.95
2022-08-28,3,369.475,2110.45
2022-08-28,4,370.43,2006.75
2022-08-28,5,372.275,1650.9499999999998
2022-08-28,6,368.335,1201.7
2022-08-28,7,384.71000000000004,1322.2
2022-08-28,8,373.29499999999996,1505.45
2022-08-28,9,376.045,1570.6999999999998
2022-08-28,10,341.115,1664.0
2022-08-28,11,349.73,2021.35
2022-08-28,12,369.155,1586.6999999999998
2022-08-28,13,361.52,1831.25
2022-08-28,14,350.405,1819.95
2022-08-28,15,355.245,1854.5
2022-08-28,16,397.49,1943.0
2022-08-28,17,481.775,2623.5
2022-08-28,18,555.25,1951.7
2022-08-28,19,571.08,1923.85
2022-08-28,20,546.245,2370.8
2022-08-28,21,541.2149999999999,2852.85
2022-08-28,22,554.9749999999999,2492.05
2022-08-28,23,452.35,1901.55
2022-08-28,24,400.29499999999996,1773.35
2022-08-29,1,378.53499999999997,2145.15
2022-08-29,2,367.345,2000.45
2022-08-29,3,353.96000000000004,2273.6
2022-08-29,4,389.935,2053.8
2022-08-29,5,393.39,2172.25
2022-08-29,6,406.28499999999997,1572.8000000000002
2022-08-29,7,410.53,1613.15
2022-08-29,8,454.365,2061.75
2022-08-29,9,556.62,2052.85
2022-08-29,10,484.49,2165.3999999999996
2022-08-29,11,450.93,1996.85
2022-08-29,12,389.68,1773.9499999999998
2022-08-29,13,409.94500000000005,2344.95
2022-08-29,14,389.51,3490.05
2022-08-29,15,384.12,3922.75
2022-08-29,16,404.675,2639.45
2022-08-29,17,484.40999999999997,3233.8
2022-08-29,18,568.685,2480.1
2022-08-29,19,579.335,2469.25
2022-08-29,20,579.69,2651.0
2022-08-29,21,546.255,2479.1
2022-08-29,22,506.365,2736.6499999999996
2022-08-29,23,434.44,2397.5
2022-08-29,24,330.53999999999996,728.8
2022-08-30,1,312.32500000000005,883.2
2022-08-30,2,328.0,1637.9499999999998
2022-08-30,3,305.975,1392.5
2022-08-30,4,311.125,1761.4
2022-08-30,5,328.885,1947.65
2022-08-30,6,313.855,1394.6
2022-08-30,7,357.615,1450.6999999999998
2022-08-30,8,386.5,1832.5
2022-08-30,9,421.48,2065.8
2022-08-30,10,358.58500000000004,1850.65
2022-08-30,11,329.255,3238.55
2022-08-30,12,323.07,3149.45
2022-08-30,13,334.43,3204.25
2022-08-30,14,362.52,3556.8
2022-08-30,15,352.845,3660.6
2022-08-30,16,391.335,2869.95
2022-08-30,17,437.42,2736.15
2022-08-30,18,463.78499999999997,3029.8
2022-08-30,19,473.09000000000003,3251.6499999999996
2022-08-30,20,434.065,2780.2
2022-08-30,21,421.605,3667.8
2022-08-30,22,389.01,1972.4
2022-08-30,23,332.62,1932.65
2022-08-30,24,337.5,1329.45
2022-08-31,1,269.445,1152.2
2022-08-31,2,233.485,1068.0
2022-08-31,3,232.83499999999998,974.9
2022-08-31,4,199.18,621.6
2022-08-31,5,184.35500000000002,493.5
2022-08-31,6,224.99,672.4
2022-08-31,7,253.3,1040.3
2022-08-31,8,419.39,2028.4
2022-08-31,9,415.38,2073.05
2022-08-31,10,356.09000000000003,1939.1
2022-08-31,11,334.82,1918.5
2022-08-31,12,277.3,2965.25
2022-08-31,13,280.03,3622.5
2022-08-31,14,277.28,3634.95
2022-08-31,15,266.745,4433.55
2022-08-31,16,297.34000000000003,3235.25
2022-08-31,17,377.78,3784.7
2022-08-31,18,439.24,3396.8500000000004
2022-08-31,19,413.16999999999996,3571.6000000000004
2022-08-31,20,414.435,3369.0
2022-08-31,21,405.51,3433.25
2022-08-31,22,341.005,3008.25
2022-08-31,23,273.53999999999996,2626.4
2022-08-31,24,168.725,1475.7
2022-09-01,1,239.815,1417.6999999999998
2022-09-01,2,184.595,901.3
2022-09-01,3,146.63,927.0
2022-09-01,4,178.23000000000002,1232.3000000000002
2022-09-01,5,180.98,1325.9
2022-09-01,6,190.03,1614.85
2022-09-01,7,247.78,1422.85
2022-09-01,8,467.335,2203.25
2022-09-01,9,427.32000000000005,2323.55
2022-09-01,10,439.585,3217.05
2022-09-01,11,411.695,3532.25
2022-09-01,12,407.32000000000005,2704.0
2022-09-01,13,374.165,3640.6000000000004
2022-09-01,14,369.16999999999996,3246.75
2022-09-01,15,383.115,3225.4
2022-09-01,16,409.985,2895.9
2022-09-01,17,439.53,2624.05
2022-09-01,18,495.78000000000003,3206.45
2022-09-01,19,522.785,3317.3500000000004
2022-09-01,20,514.335,2347.45
2022-09-01,21,483.705,2696.55
2022-09-01,22,435.925,2119.15
2022-09-01,23,404.525,2107.55
2022-09-01,24,405.07500000000005,841.8
2022-09-02,1,397.45,849.95
2022-09-02,2,369.325,1554.0500000000002
2022-09-02,3,349.065,1691.4499999999998
2022-09-02,4,373.28999999999996,864.05
2022-09-02,5,395.395,988.75
2022-09-02,6,415.76,1305.9499999999998
2022-09-02,7,449.16499999999996,1992.25
2022-09-02,8,441.22,1760.6
2022-09-02,9,455.725,2225.5
2022-09-02,10,465.81,2200.75
2022-09-02,11,416.56,2818.6000000000004
2022-09-02,12,350.42999999999995,2607.65
2022-09-02,13,336.59000000000003,2576.3
2022-09-02,14,293.455,2676.2
2022-09-02,15,254.815,2678.8500000000004
2022-09-02,16,301.78,2758.3
2022-09-02,17,363.98,3303.8500000000004
2022-09-02,18,413.43,3045.5
2022-09-02,19,413.385,2924.35
2022-09-02,20,342.285,3223.75
2022-09-02,21,319.485,3409.3
2022-09-02,22,222.41,4381.299999999999
2022-09-02,23,206.665,4282.8
2022-09-02,24,190.26,1673.25
2022-09-03,1,210.685,1500.25
2022-09-03,2,228.79000000000002,2065.35
2022-09-03,3,220.3,2052.0
2022-09-03,4,222.315,1918.25
2022-09-03,5,226.52499999999998,1859.1999999999998
2022-09-03,6,221.23000000000002,1871.8
2022-09-03,7,242.635,2155.15
2022-09-03,8,288.09000000000003,2410.6
2022-09-03,9,301.5,2094.15
2022-09-03,10,296.41,2673.2
2022-09-03,11,277.67499999999995,2798.8
2022-09-03,12,253.125,2066.3
2022-09-03,13,245.64499999999998,1842.5500000000002
2022-09-03,14,223.625,1877.75
2022-09-03,15,233.245,2307.65
2022-09-03,16,206.175,2265.55
2022-09-03,17,221.41500000000002,1950.0
2022-09-03,18,226.115,1066.1
2022-09-03,19,214.16500000000002,2413.35
2022-09-03,20,218.62,3167.2
2022-09-03,21,222.985,3306.35
2022-09-03,22,238.145,3592.5
2022-09-03,23,239.19,3584.1
2022-09-03,24,278.42499999999995,1042.6
2022-09-04,1,277.5,1273.75
2022-09-04,2,214.78500000000003,1840.3999999999999
2022-09-04,3,234.745,2283.8
2022-09-04,4,255.57,3516.7
2022-09-04,5,234.36,3297.75
2022-09-04,6,224.91,2669.6499999999996
2022-09-04,7,229.14,2832.55
2022-09-04,8,224.195,3203.3999999999996
2022-09-04,9,223.855,3458.8999999999996
2022-09-04,10,212.265,3806.05
2022-09-04,11,231.20999999999998,3145.9
2022-09-04,12,291.655,2586.85
2022-09-04,13,285.735,3036.1
2022-09-04,14,287.625,2925.05
2022-09-04,15,285.61,2907.9
2022-09-04,16,294.845,2485.55
2022-09-04,17,331.7,2274.6
2022-09-04,18,388.82500000000005,1428.65
2022-09-04,19,395.895,1760.5
2022-09-04,20,386.935,2187.55
2022-09-04,21,336.83500000000004,2421.6
2022-09-04,22,260.795,2461.8
2022-09-04,23,247.755,2651.2
2022-09-04,24,226.82,1932.15
2022-09-05,1,233.41500000000002,1833.35
2022-09-05,2,209.635,1795.6
2022-09-05,3,197.26999999999998,1878.75
2022-09-05,4,185.05,2107.45
2022-09-05,5,193.865,1894.0
2022-09-05,6,241.775,1993.35
2022-09-05,7,261.58,3700.75
2022-09-05,8,347.02,2902.25
2022-09-05,9,367.01,2340.75
2022-09-05,10,325.12,3063.6499999999996
2022-09-05,11,277.825,3320.2
2022-09-05,12,277.07,3453.05
2022-09-05,13,287.515,3148.8
2022-09-05,14,329.11,3823.5
2022-09-05,15,330.565,4372.299999999999
2022-09-05,16,390.1,3055.45
2022-09-05,17,434.51,2535.8999999999996
2022-09-05,18,462.41499999999996,3357.55
2022-09-05,19,409.495,3136.05
2022-09-05,20,349.63,2725.05
2022-09-05,21,353.49,2609.3
2022-09-05,22,291.27,2770.45
2022-09-05,23,256.525,4395.799999999999
2022-09-05,24,223.20999999999998,1943.35
2022-09-06,1,198.925,1930.85
2022-09-06,2,170.735,2190.9
2022-09-06,3,223.66000000000003,3960.8999999999996
2022-09-06,4,218.375,2328.5
2022-09-06,5,253.115,2663.25
2022-09-06,6,274.225,3044.95
2022-09-06,7,280.835,3191.2
2022-09-06,8,325.19,2098.4
2022-09-06,9,324.385,2169.3
2022-09-06,10,286.76,2979.75
2022-09-06,11,232.63,2944.95
2022-09-06,12,195.26,3166.3999999999996
2022-09-06,13,189.99,2875.85
2022-09-06,14,191.03500000000003,3496.8
2022-09-06,15,190.51,3747.05
2022-09-06,16,201.575,2458.15
2022-09-06,17,256.32,3261.1499999999996
2022-09-06,18,336.02,3461.5
2022-09-06,19,366.23,4288.049999999999
2022-09-06,20,297.49,2902.75
2022-09-06,21,313.13,3218.7
2022-09-06,22,293.41499999999996,3104.2
2022-09-06,23,263.205,2832.3500000000004
2022-09-06,24,172.32999999999998,2683.7
2022-09-07,1,196.91,2541.4
2022-09-07,2,236.405,2517.1
2022-09-07,3,208.66000000000003,2460.3
2022-09-07,4,194.48,1903.9
2022-09-07,5,180.065,2035.7
2022-09-07,6,174.54,2141.2
2022-09-07,7,172.04500000000002,2593.5
2022-09-07,8,143.66500000000002,2518.75
2022-09-07,9,200.65,2814.7
2022-09-07,10,173.24,2918.0
2022-09-07,11,168.27,3119.2
2022-09-07,12,150.315,3036.35
2022-09-07,13,152.88,3568.0
2022-09-07,14,179.87,3228.65
2022-09-07,15,171.29000000000002,3195.1
2022-09-07,16,169.125,2154.9
2022-09-07,17,228.66,3799.8
2022-09-07,18,289.41999999999996,2769.05
2022-09-07,19,295.845,2985.1
2022-09-07,20,329.46500000000003,2043.9
2022-09-07,21,331.685,2802.35
2022-09-07,22,317.095,2172.75
2022-09-07,23,222.9,2420.3
2022-09-07,24,174.01999999999998,1070.4
2022-09-08,1,206.8,1357.5
2022-09-08,2,214.535,1981.5
2022-09-08,3,197.785,2554.3500000000004
2022-09-08,4,203.675,1933.0
2022-09-08,5,177.625,1495.6
2022-09-08,6,173.14,1432.35
2022-09-08,7,174.76,1989.65
2022-09-08,8,330.80999999999995,3374.6
2022-09-08,9,349.98,2381.9
2022-09-08,10,349.21500000000003,2871.25
2022-09-08,11,350.47,3264.45
2022-09-08,12,288.905,2972.35
2022-09-08,13,281.505,3132.2
2022-09-08,14,260.265,2930.15
2022-09-08,15,268.45500000000004,3403.9
2022-09-08,16,248.76999999999998,2271.35
2022-09-08,17,288.825,2457.7
2022-09-08,18,320.1,2473.95
2022-09-08,19,310.97,2548.15
2022-09-08,20,291.305,2392.45
2022-09-08,21,319.91499999999996,3011.5
2022-09-08,22,287.89,2534.95
2022-09-08,23,243.995,2710.1499999999996
2022-09-08,24,251.73000000000002,2202.2
2022-09-09,1,250.61,1207.25
2022-09-09,2,206.78,1978.4
2022-09-09,3,212.78,2808.45
2022-09-09,4,225.65,1382.1999999999998
2022-09-09,5,222.82999999999998,1187.1999999999998
2022-09-09,6,225.735,1182.1999999999998
2022-09-09,7,226.21,1906.35
2022-09-09,8,290.225,2673.85
2022-09-09,9,349.45000000000005,3032.45
2022-09-09,10,291.175,3356.5
2022-09-09,11,269.63,3457.6
2022-09-09,12,230.70999999999998,2604.85
2022-09-09,13,232.57999999999998,2607.1000000000004
2022-09-09,14,227.755,3250.6499999999996
2022-09-09,15,226.285,3663.4
2022-09-09,16,238.46,2635.45
2022-09-09,17,253.89499999999998,2931.5
2022-09-09,18,306.135,3125.7
2022-09-09,19,317.03499999999997,3131.35
2022-09-09,20,320.77,2482.8999999999996
2022-09-09,21,318.925,2794.85
2022-09-09,22,282.655,1861.0500000000002
2022-09-09,23,293.525,1700.85
2022-09-09,24,329.68499999999995,1199.0
2022-09-10,1,289.025,974.3
2022-09-10,2,253.255,1191.4499999999998
2022-09-10,3,250.07999999999998,999.15
2022-09-10,4,221.85500000000002,1045.85
2022-09-10,5,223.535,1222.1999999999998
2022-09-10,6,241.27499999999998,1182.95
2022-09-10,7,283.55,1269.8
2022-09-10,8,317.77,1878.25
2022-09-10,9,307.73,2034.8
2022-09-10,10,316.62,1873.0
2022-09-10,11,335.135,1833.4
2022-09-10,12,287.55,1791.4499999999998
2022-09-10,13,293.27,1529.65
2022-09-10,14,277.845,1671.75
2022-09-10,15,272.03,1756.6
2022-09-10,16,336.225,1347.3
2022-09-10,17,346.14,1761.85
2022-09-10,18,375.935,1929.1999999999998
2022-09-10,19,388.755,2154.35
2022-09-10,20,350.765,1954.0
2022-09-10,21,368.525,2206.95
2022-09-10,22,313.83,1630.15
2022-09-10,23,308.16499999999996,1400.65
2022-09-10,24,310.98,1256.0
2022-09-11,1,305.69,854.25
